"Month","Tmin","Tmax","CP"
11,-3,26,0
11,-3,27,0
11,-3,28,0
11,-3,29,0
11,-3,30,0
11,-2,-2,0.00533628567271641
11,-2,-1,0.0120719047226867
11,-2,0,0.0361926471332316
11,-2,1,0.120933734564509
11,-2,2,0.339663098989361
11,-2,3,0.566558686901459
11,-2,4,0.602417312734025
11,-2,5,0.656985515382163
11,-2,6,0.629900314594237
11,-2,7,0.707902912218345
11,-2,8,0.674897078447256
11,-2,9,0.653244225245939
11,-2,10,0.709444884387574
11,-2,11,0.715424990309298
11,-2,12,0.660192065169301
11,-2,13,0.655908985506488
11,-2,14,0.634146730256092
11,-2,15,0.59365094508524
11,-2,16,0.589853335827849
11,-2,17,0.583943365481498
11,-2,18,0.575964437129692
11,-2,19,0.5699118784249
11,-2,20,0.528395537700231
11,-2,21,0.480037035134122
11,-2,22,0.47324902041491
11,-2,23,0.462533965244882
11,-2,24,0.197694401909156
11,-2,25,0
11,-2,26,0
11,-2,27,0
11,-2,28,0
11,-2,29,0
11,-2,30,0
11,-1,-1,0.0256170698766961
11,-1,0,0.0557142667331174
11,-1,1,0.149328949312969
11,-1,2,0.37215447917373
11,-1,3,0.572555438562972
11,-1,4,0.626976305700807
11,-1,5,0.639544513843867
11,-1,6,0.679527213910036
11,-1,7,0.682438306650314
11,-1,8,0.652330466906123
11,-1,9,0.717671132093335
11,-1,10,0.705810189993612
11,-1,11,0.695304429549653
11,-1,12,0.661973986473784
11,-1,13,0.622506916151557
11,-1,14,0.642861812263203
11,-1,15,0.545409557568385
11,-1,16,0.639710457116686
11,-1,17,0.583753305255235
11,-1,18,0.597797116702854
11,-1,19,0.555288491912772
11,-1,20,0.546295643232809
11,-1,21,0.483158316154592
11,-1,22,0.417648936380854
11,-1,23,0.47269729009953
11,-1,24,0.165742745863684
11,-1,25,0
11,-1,26,0
11,-1,27,0
11,-1,28,0
11,-1,29,0
11,-1,30,0
11,0,0,0.11091045838516
11,0,1,0.214030013766585
11,0,2,0.429315197434636
11,0,3,0.591733962325966
11,0,4,0.619915555818976
11,0,5,0.650669390340022
11,0,6,0.671782435828889
11,0,7,0.655334057020402
11,0,8,0.710470077762541
11,0,9,0.708548577986225
11,0,10,0.698413487568227
11,0,11,0.66342542474231
11,0,12,0.680743584097878
11,0,13,0.692555194578742
11,0,14,0.702695555202642
11,0,15,0.694800587056571
11,0,16,0.653771920241367
11,0,17,0.456117588465569
11,0,18,0.491722591121315
11,0,19,0.518078379621116
11,0,20,0.474472605708173
11,0,21,0.423780288155908
11,0,22,0.396011807243747
11,0,23,0.44707951354302
11,0,24,0.13309386455455
11,0,25,0
11,0,26,0
11,0,27,0
11,0,28,0
11,0,29,0
11,0,30,0
11,1,1,0.357982809084245
11,1,2,0.533687066824528
11,1,3,0.61190492387006
11,1,4,0.640731587697597
11,1,5,0.677608640252497
11,1,6,0.699309561159885
11,1,7,0.732718084313088
11,1,8,0.692035793567289
11,1,9,0.730435297489639
11,1,10,0.699782705334694
11,1,11,0.709194613170536
11,1,12,0.720397009587501
11,1,13,0.720535396003033
11,1,14,0.711644937665908
11,1,15,0.661316267164912
11,1,16,0.603856046176417
11,1,17,0.451812039599142
11,1,18,0.457731505748239
11,1,19,0.395511349507389
11,1,20,0.447175915430248
11,1,21,0.400582489435327
11,1,22,0.316060763096993
11,1,23,0.390797544561933
11,1,24,0.066606811935011
11,1,25,0
11,1,26,0
11,1,27,0
11,1,28,0
11,1,29,0
11,1,30,0
11,2,2,0.62398976933618
11,2,3,0.633145635305712
11,2,4,0.654305859199112
11,2,5,0.681185457858571
11,2,6,0.758773453757363
11,2,7,0.728898614798216
11,2,8,0.732532300874033
11,2,9,0.717664505041702
11,2,10,0.720166728583701
11,2,11,0.746523904876182
11,2,12,0.680008169352431
11,2,13,0.709132334429254
11,2,14,0.71049848169536
11,2,15,0.619752584755124
11,2,16,0.603129540778784
11,2,17,0.651980758961741
11,2,18,0.559927764409556
11,2,19,0.324211097643112
11,2,20,0.241694531111105
11,2,21,0.464185900448774
11,2,22,0.349006730826751
11,2,23,0.414465411507223
11,2,24,0
11,2,25,0
11,2,26,0
11,2,27,0
11,2,28,0
11,2,29,0
11,2,30,0
11,3,3,0.647651192074801
11,3,4,0.678039096936606
11,3,5,0.719579495255103
11,3,6,0.753251633251915
11,3,7,0.752481572673336
11,3,8,0.743605404397857
11,3,9,0.73481061872745
11,3,10,0.727518022055774
11,3,11,0.717435453674512
11,3,12,0.701908426292361
11,3,13,0.676790891180729
11,3,14,0.647577996915173
11,3,15,0.609296800737459
11,3,16,0.573938743561894
11,3,17,0.529565978231123
11,3,18,0.496614507980944
11,3,19,0.417964567528187
11,3,20,0.30260725269943
11,3,21,0.200356068574225
11,3,22,0.290539997353267
11,3,23,0.402957496003879
11,3,24,0
11,3,25,0
11,3,26,0
11,3,27,0
11,3,28,0
11,3,29,0
11,3,30,0
11,4,4,0.70819207182616
11,4,5,0.769522025526816
11,4,6,0.762224819150545
11,4,7,0.770376677424125
11,4,8,0.749223862954727
11,4,9,0.745374383157026
11,4,10,0.744894520194386
11,4,11,0.743874147541374
11,4,12,0.727020346778223
11,4,13,0.715032967520098
11,4,14,0.697099065798626
11,4,15,0.670644831315864
11,4,16,0.640284836112736
11,4,17,0.598064739320566
11,4,18,0.632131218554578
11,4,19,0.599204964164956
11,4,20,0.54150634079377
11,4,21,0.47477506316098
11,4,22,0.437695507441293
11,4,23,0.200814502070446
11,4,24,0
11,4,25,0
11,4,26,0
11,4,27,0
11,4,28,0
11,4,29,0
11,4,30,0
11,5,5,0.783329587989394
11,5,6,0.794132600344998
11,5,7,0.812141223963885
11,5,8,0.803300154460301
11,5,9,0.803630408573492
11,5,10,0.803745339776609
11,5,11,0.80239788453252
11,5,12,0.79949827169689
11,5,13,0.803736637265089
11,5,14,0.787985399405926
11,5,15,0.739106317275507
11,5,16,0.695415753507198
11,5,17,0.683681534261927
11,5,18,0.633981274184746
11,5,19,0.48760609238587
11,5,20,0.430504917648229
11,5,21,0.377980398970758
11,5,22,0.42805607221957
11,5,23,0
11,5,24,0
11,5,25,0
11,5,26,0
11,5,27,0
11,5,28,0
11,5,29,0
11,5,30,0
11,6,6,0.814418813596499
11,6,7,0.821904475190017
11,6,8,0.829057173433822
11,6,9,0.831279228036261
11,6,10,0.828725815537648
11,6,11,0.831659569005116
11,6,12,0.799783284849851
11,6,13,0.765239077436726
11,6,14,0.736538378206085
11,6,15,0.733095673499057
11,6,16,0.660457301276278
11,6,17,0.667300746163465
11,6,18,0.568740273721008
11,6,19,0.464524765048668
11,6,20,0.456809703493333
11,6,21,0.470415714140032
11,6,22,0.201114231002997
11,6,23,0
11,6,24,0
11,6,25,0
11,6,26,0
11,6,27,0
11,6,28,0
11,6,29,0
11,6,30,0
11,7,7,0.829980754482504
11,7,8,0.837150537617153
11,7,9,0.838848939740189
11,7,10,0.837602456759219
11,7,11,0.804397242202823
11,7,12,0.807045639003073
11,7,13,0.769638436390288
11,7,14,0.741190759747467
11,7,15,0.670249873658038
11,7,16,0.668930937165489
11,7,17,0.636710067025175
11,7,18,0.503574106715984
11,7,19,0.469087394703268
11,7,20,0.46650905980904
11,7,21,0.401692178986645
11,7,22,0
11,7,23,0
11,7,24,0
11,7,25,0
11,7,26,0
11,7,27,0
11,7,28,0
11,7,29,0
11,7,30,0
11,8,8,0.813367733768956
11,8,9,0.809490538572582
11,8,10,0.808549016674418
11,8,11,0.806880725475393
11,8,12,0.772363596490433
11,8,13,0.738703746878119
11,8,14,0.706733267384019
11,8,15,0.673551739484863
11,8,16,0.637865608657669
11,8,17,0.50498242769849
11,8,18,0.473700117953242
11,8,19,0.473482125545521
11,8,20,0.435407353889937
11,8,21,0
11,8,22,0
11,8,23,0
11,8,24,0
11,8,25,0
11,8,26,0
11,8,27,0
11,8,28,0
11,8,29,0
11,8,30,0
11,9,9,0.802752176680838
11,9,10,0.808148246515906
11,9,11,0.774021853388866
11,9,12,0.739001927791326
11,9,13,0.704268793535597
11,9,14,0.673148816288723
11,9,15,0.671046151086727
11,9,16,0.504349399923201
11,9,17,0.468825046994822
11,9,18,0.47181145324852
11,9,19,0.435046760726276
11,9,20,0
11,9,21,0
11,9,22,0
11,9,23,0
11,9,24,0
11,9,25,0
11,9,26,0
11,9,27,0
11,9,28,0
11,9,29,0
11,9,30,0
11,10,10,0.777100933823646
11,10,11,0.7393159724541
11,10,12,0.70459679715942
11,10,13,0.673321707637606
11,10,14,0.636498503009345
11,10,15,0.504164216814478
11,10,16,0.469341685997644
11,10,17,0.471730425195673
11,10,18,0.335546613524623
11,10,19,0
11,10,20,0
11,10,21,0
11,10,22,0
11,10,23,0
11,10,24,0
11,10,25,0
11,10,26,0
11,10,27,0
11,10,28,0
11,10,29,0
11,10,30,0
11,11,11,0.701489009674989
11,11,12,0.669474013831808
11,11,13,0.60295330067775
11,11,14,0.503278743300397
11,11,15,0.470126936533032
11,11,16,0.468247934450867
11,11,17,0.13339392695364
11,11,18,0
11,11,19,0
11,11,20,0
11,11,21,0
11,11,22,0
11,11,23,0
11,11,24,0
11,11,25,0
11,11,26,0
11,11,27,0
11,11,28,0
11,11,29,0
11,11,30,0
11,12,12,0.600037053733343
11,12,13,0.502059699619114
11,12,14,0.467380482321215
11,12,15,0.300594307437904
11,12,16,0
11,12,17,0
11,12,18,0
11,12,19,0
11,12,20,0
11,12,21,0
11,12,22,0
11,12,23,0
11,12,24,0
11,12,25,0
11,12,26,0
11,12,27,0
11,12,28,0
11,12,29,0
11,12,30,0
11,13,13,0
11,13,14,0
11,13,15,0
11,13,16,0
11,13,17,0
11,13,18,0
11,13,19,0
11,13,20,0
11,13,21,0
11,13,22,0
11,13,23,0
11,13,24,0
11,13,25,0
11,13,26,0
11,13,27,0
11,13,28,0
11,13,29,0
11,13,30,0
11,14,14,0
11,14,15,0
11,14,16,0
11,14,17,0
11,14,18,0
11,14,19,0
11,14,20,0
11,14,21,0
11,14,22,0
11,14,23,0
11,14,24,0
11,14,25,0
11,14,26,0
11,14,27,0
11,14,28,0
11,14,29,0
11,14,30,0
11,15,15,0
11,15,16,0
11,15,17,0
11,15,18,0
11,15,19,0
11,15,20,0
11,15,21,0
11,15,22,0
11,15,23,0
11,15,24,0
11,15,25,0
11,15,26,0
11,15,27,0
11,15,28,0
11,15,29,0
11,15,30,0
11,16,16,0
11,16,17,0
11,16,18,0
11,16,19,0
11,16,20,0
11,16,21,0
11,16,22,0
11,16,23,0
11,16,24,0
11,16,25,0
11,16,26,0
11,16,27,0
11,16,28,0
11,16,29,0
11,16,30,0
11,17,17,0
11,17,18,0
11,17,19,0
11,17,20,0
11,17,21,0
11,17,22,0
11,17,23,0
11,17,24,0
11,17,25,0
11,17,26,0
11,17,27,0
11,17,28,0
11,17,29,0
11,17,30,0
11,18,18,0
11,18,19,0
11,18,20,0
11,18,21,0
11,18,22,0
11,18,23,0
11,18,24,0
11,18,25,0
11,18,26,0
11,18,27,0
11,18,28,0
11,18,29,0
11,18,30,0
11,19,19,0
11,19,20,0
11,19,21,0
11,19,22,0
11,19,23,0
11,19,24,0
11,19,25,0
11,19,26,0
11,19,27,0
11,19,28,0
11,19,29,0
11,19,30,0
11,20,20,0
11,20,21,0
11,20,22,0
11,20,23,0
11,20,24,0
11,20,25,0
11,20,26,0
11,20,27,0
11,20,28,0
11,20,29,0
11,20,30,0
12,-20,-15,8.44719894118037e-14
12,-20,-14,4.95893667101651e-13
12,-20,-13,2.90750233280818e-12
12,-20,-12,1.69766663121537e-11
12,-20,-11,9.84296478111202e-11
12,-20,-10,5.65591235203491e-10
12,-20,-9,3.2165808133377e-09
12,-20,-8,1.80864885727758e-08
12,-20,-7,1.00465907509737e-07
12,-20,-6,5.50903457652201e-07
12,-20,-5,2.98018477502601e-06
12,-20,-4,1.58965018649426e-05
12,-20,-3,8.36645410464577e-05
12,-20,-2,0.000434563598852722
12,-20,-1,0.00221058140328631
12,-20,0,0.0109042803527016
12,-20,1,0.0497630421251583
12,-20,2,0.175490598563204
12,-20,3,0.353114442557334
12,-20,4,0.394302628340134
12,-20,5,0.404369619250213
12,-20,6,0.456653977307377
12,-20,7,0.439824161201246
12,-20,8,0.427700609912324
12,-20,9,0.474034097060729
12,-20,10,0.500544050839027
12,-20,11,0.511797546174226
12,-20,12,0.475239520400798
12,-20,13,0.44124610677031
12,-20,14,0.434195697301541
12,-20,15,0.43198394493762
12,-20,16,0.48335517373764
12,-20,17,0.500474661665614
12,-20,18,0.500999412995944
12,-20,19,0.493774061802666
12,-20,20,0.362777558782825
12,-20,21,0.348057109237768
12,-20,22,0.329272928948276
12,-20,23,0
12,-20,24,0
12,-20,25,0
12,-20,26,0
12,-20,27,0
12,-20,28,0
12,-20,29,0
12,-20,30,0
12,-19,-15,9.84155561612568e-14
12,-19,-14,5.60178183310911e-13
12,-19,-13,3.22740710960193e-12
12,-19,-12,1.86193771572636e-11
12,-19,-11,1.06983163458191e-10
12,-19,-10,6.1033517196515e-10
12,-19,-9,3.45038733911561e-09
12,-19,-8,1.93022939776171e-08
12,-19,-7,1.06740308873519e-07
12,-19,-6,5.8297202047257e-07
12,-19,-5,3.14772056483809e-06
12,-19,-4,1.67931025603862e-05
12,-19,-3,8.81272386481937e-05
12,-19,-2,0.000454673219632391
12,-19,-1,0.00230299597550209
12,-19,0,0.011327499371605
12,-19,1,0.0515226641010622
12,-19,2,0.180869750476271
12,-19,3,0.362796350175787
12,-19,4,0.405669741536162
12,-19,5,0.415693181119771
12,-19,6,0.475425289010053
12,-19,7,0.455551757995289
12,-19,8,0.462277902768506
12,-19,9,0.489067482283281
12,-19,10,0.512297765670203
12,-19,11,0.52245707128904
12,-19,12,0.470998278155658
12,-19,13,0.387495355901744
12,-19,14,0.442356499039186
12,-19,15,0.469504066241407
12,-19,16,0.504199974382003
12,-19,17,0.513198597181209
12,-19,18,0.510255023183127
12,-19,19,0.501477245573621
12,-19,20,0.489294856445281
12,-19,21,0.349012172102207
12,-19,22,0.301129052011184
12,-19,23,0.096865753926887
12,-19,24,0
12,-19,25,0
12,-19,26,0
12,-19,27,0
12,-19,28,0
12,-19,29,0
12,-19,30,0
12,-18,-15,1.20484296579802e-13
12,-18,-14,6.49923598219169e-13
12,-18,-13,3.63929068533232e-12
12,-18,-12,2.06309709168735e-11
12,-18,-11,1.17113930482146e-10
12,-18,-10,6.62073246202545e-10
12,-18,-9,3.71580701209229e-09
12,-18,-8,2.06621421122274e-08
12,-18,-7,1.13700614064773e-07
12,-18,-6,6.19162006389523e-07
12,-18,-5,3.33489776959339e-06
12,-18,-4,1.76934744703321e-05
12,-18,-3,9.24107816930164e-05
12,-18,-2,0.000475228802909385
12,-18,-1,0.00239996431162633
12,-18,0,0.0117694332290141
12,-18,1,0.0533475023659742
12,-18,2,0.186412905612009
12,-18,3,0.372795542327334
12,-18,4,0.424132036950518
12,-18,5,0.42921920508604
12,-18,6,0.481788748089767
12,-18,7,0.419026476047293
12,-18,8,0.467553377896161
12,-18,9,0.503673790160867
12,-18,10,0.524083805390881
12,-18,11,0.528760033495401
12,-18,12,0.475980563527717
12,-18,13,0.447653302965246
12,-18,14,0.447415348812451
12,-18,15,0.499046453037005
12,-18,16,0.521030665962595
12,-18,17,0.524336403577477
12,-18,18,0.51894378465609
12,-18,19,0.508984612562029
12,-18,20,0.496148635982216
12,-18,21,0.356487991823998
12,-18,22,0.277597692706848
12,-18,23,0.194153108249469
12,-18,24,0
12,-18,25,0
12,-18,26,0
12,-18,27,0
12,-18,28,0
12,-18,29,0
12,-18,30,0
12,-17,-15,1.65315183299673e-13
12,-17,-14,7.94601465589104e-13
12,-17,-13,4.21527410246856e-12
12,-17,-12,2.32194063938049e-11
12,-17,-11,1.29499734885057e-10
12,-17,-10,7.23206803648569e-10
12,-17,-9,4.02179998151148e-09
12,-17,-8,2.22085517456788e-08
12,-17,-7,1.21631106694589e-07
12,-17,-6,6.5985286869762e-07
12,-17,-5,3.53235097933895e-06
12,-17,-4,1.86388236218931e-05
12,-17,-3,9.69732860568849e-05
12,-17,-2,0.00049699228172404
12,-17,-1,0.00250186745483242
12,-17,0,0.0122305273842289
12,-17,1,0.0552371218329238
12,-17,2,0.192115658312632
12,-17,3,0.383133153506558
12,-17,4,0.435855441427535
12,-17,5,0.441521898299733
12,-17,6,0.461048367213755
12,-17,7,0.447325093893551
12,-17,8,0.458658198074763
12,-17,9,0.517941305586655
12,-17,10,0.535948890883591
12,-17,11,0.522803144028507
12,-17,12,0.467611532396913
12,-17,13,0.481995641468705
12,-17,14,0.480801964895564
12,-17,15,0.522313933727759
12,-17,16,0.535087408581559
12,-17,17,0.534421926902744
12,-17,18,0.527256065421135
12,-17,19,0.516370050102889
12,-17,20,0.502968013549093
12,-17,21,0.459257047841236
12,-17,22,0.23558783922568
12,-17,23,0.150529875767051
12,-17,24,0
12,-17,25,0
12,-17,26,0
12,-17,27,0
12,-17,28,0
12,-17,29,0
12,-17,30,0
12,-16,-15,2.88945436883715e-13
12,-16,-14,1.08908463058702e-12
12,-16,-13,5.14589071220205e-12
12,-16,-12,2.6842635130963e-11
12,-16,-11,1.45428733797282e-10
12,-16,-10,7.97870309948816e-10
12,-16,-9,4.38469093602456e-09
12,-16,-8,2.40180381190446e-08
12,-16,-7,1.30932233051725e-07
12,-16,-6,7.04157756737459e-07
12,-16,-5,3.74365222992459e-06
12,-16,-4,1.96584466760276e-05
12,-16,-3,0.000101856336963794
12,-16,-2,0.000520069476365758
12,-16,-1,0.00260900083879516
12,-16,0,0.0127113560479007
12,-16,1,0.0571912038124705
12,-16,2,0.197973499080265
12,-16,3,0.39377478140985
12,-16,4,0.436191568475484
12,-16,5,0.466576869583208
12,-16,6,0.49822045341945
12,-16,7,0.474545470535095
12,-16,8,0.49150892539225
12,-16,9,0.531949738127066
12,-16,10,0.547944134381389
12,-16,11,0.528556914167827
12,-16,12,0.442224641547692
12,-16,13,0.4929147321033
12,-16,14,0.513691654664752
12,-16,15,0.540986668411943
12,-16,16,0.547264480504952
12,-16,17,0.543803531040078
12,-16,18,0.535315554876963
12,-16,19,0.523697596108648
12,-16,20,0.48142185216765
12,-16,21,0.352423719763128
12,-16,22,0.150430694550049
12,-16,23,0.260143997989307
12,-16,24,0
12,-16,25,0
12,-16,26,0
12,-16,27,0
12,-16,28,0
12,-16,29,0
12,-16,30,0
12,-15,-15,7.41067287747357e-13
12,-15,-14,1.89919141748706e-12
12,-15,-13,7.04361516943668e-12
12,-15,-12,3.27142256665677e-11
12,-15,-11,1.67776193338254e-10
12,-15,-10,8.95743026038221e-10
12,-15,-9,4.84321036324871e-09
12,-15,-8,2.62071886478372e-08
12,-15,-7,1.41010989851328e-07
12,-15,-6,7.52502636855973e-07
12,-15,-5,3.97589593468197e-06
12,-15,-4,2.07674698689231e-05
12,-15,-3,0.00010710351225639
12,-15,-2,0.000544599184465372
12,-15,-1,0.00272175833235176
12,-15,0,0.0132127467482562
12,-15,1,0.0592099048865008
12,-15,2,0.203982548182575
12,-15,3,0.405245273433626
12,-15,4,0.456219067095961
12,-15,5,0.47966079370105
12,-15,6,0.479362915835302
12,-15,7,0.500566929294073
12,-15,8,0.510347408663441
12,-15,9,0.545772550309435
12,-15,10,0.560128001347298
12,-15,11,0.496988328570662
12,-15,12,0.508456522203295
12,-15,13,0.501508937615617
12,-15,14,0.539565358498817
12,-15,15,0.556432830867773
12,-15,16,0.55817221816599
12,-15,17,0.552707921265292
12,-15,18,0.543219916856158
12,-15,19,0.531070420942352
12,-15,20,0.472668464641347
12,-15,21,0.280466272788317
12,-15,22,0.229151158273648
12,-15,23,0.198627486638846
12,-15,24,0
12,-15,25,0
12,-15,26,0
12,-15,27,0
12,-15,28,0
12,-15,29,0
12,-15,30,0
12,-14,-14,4.8318827791989e-12
12,-14,-13,1.22518398225508e-11
12,-14,-12,4.4742068593308e-11
12,-14,-11,2.04434569296267e-10
12,-14,-10,1.0338641284407e-09
12,-14,-9,5.42084227221878e-09
12,-14,-8,2.87640361403548e-08
12,-14,-7,1.5277012665154e-07
12,-14,-6,8.07585717758344e-07
12,-14,-5,4.23505251032381e-06
12,-14,-4,2.19838163019002e-05
12,-14,-3,0.000112774523890054
12,-14,-2,0.00057077180732784
12,-14,-1,0.00284069100047836
12,-14,0,0.0137359690951361
12,-14,1,0.0612944128378992
12,-14,2,0.210140653546291
12,-14,3,0.416569802665034
12,-14,4,0.486547203295055
12,-14,5,0.488724800799115
12,-14,6,0.486649220476228
12,-14,7,0.525827671488349
12,-14,8,0.5284311826453
12,-14,9,0.559480379822276
12,-14,10,0.546925514361
12,-14,11,0.46384617877708
12,-14,12,0.545548653998755
12,-14,13,0.527113688382687
12,-14,14,0.560196065928555
12,-14,15,0.569658194600025
12,-14,16,0.568216583214288
12,-14,17,0.561297114762952
12,-14,18,0.551089871130899
12,-14,19,0.51744217184449
12,-14,20,0.351013001533214
12,-14,21,0.247101317484867
12,-14,22,0.219445762373308
12,-14,23,0.262835589964063
12,-14,24,0
12,-14,25,0
12,-14,26,0
12,-14,27,0
12,-14,28,0
12,-14,29,0
12,-14,30,0
12,-13,-13,3.09009235629033e-11
12,-13,-12,7.7569202837805e-11
12,-13,-11,2.79185244859605e-10
12,-13,-10,1.25458783773216e-09
12,-13,-9,6.21848025710608e-09
12,-13,-8,3.20259933226821e-08
12,-13,-7,1.67017615023801e-07
12,-13,-6,8.71852015072041e-07
12,-13,-5,4.52903955562259e-06
12,-13,-4,2.33336283789139e-05
12,-13,-3,0.000118955018472077
12,-13,-2,0.000598858839682644
12,-13,-1,0.00296659991649814
12,-13,0,0.0142830274022713
12,-13,1,0.0634477918240942
12,-13,2,0.216448994647579
12,-13,3,0.428272967855207
12,-13,4,0.468335681582267
12,-13,5,0.493440422132386
12,-13,6,0.500376347231251
12,-13,7,0.542430224038969
12,-13,8,0.545873380687478
12,-13,9,0.573193195812877
12,-13,10,0.555707418737897
12,-13,11,0.508260728191553
12,-13,12,0.532493683045736
12,-13,13,0.55574552716132
12,-13,14,0.577082044640082
12,-13,15,0.581361830902765
12,-13,16,0.577676693003283
12,-13,17,0.569729084436537
12,-13,18,0.559136976401182
12,-13,19,0.470212803056008
12,-13,20,0.266232461470663
12,-13,21,0.360975334406045
12,-13,22,0.31523572488337
12,-13,23,0.272961127009528
12,-13,24,0
12,-13,25,0
12,-13,26,0
12,-13,27,0
12,-13,28,0
12,-13,29,0
12,-13,30,0
12,-12,-12,1.93676667672958e-10
12,-12,-11,4.81370534385658e-10
12,-12,-10,1.70439779853102e-09
12,-12,-9,7.5170057252193e-09
12,-12,-8,3.66071940946556e-08
12,-12,-7,1.85280920083775e-07
12,-12,-6,9.49582444199468e-07
12,-12,-5,4.87077466661472e-06
12,-12,-4,2.48574138342013e-05
12,-12,-3,0.000125773504051506
12,-12,-2,0.000629262412953104
12,-12,-1,0.00310068615147191
12,-12,0,0.0148571185095276
12,-12,1,0.0656762621194806
12,-12,2,0.222914401758185
12,-12,3,0.440273713069567
12,-12,4,0.484330346531367
12,-12,5,0.523623170382818
12,-12,6,0.496091178756815
12,-12,7,0.571192354031949
12,-12,8,0.562752112023551
12,-12,9,0.586919305704674
12,-12,10,0.528873674341484
12,-12,11,0.566781903789426
12,-12,12,0.542277411803361
12,-12,13,0.578479772495997
12,-12,14,0.591435120673966
12,-12,15,0.592028864743829
12,-12,16,0.586783144978784
12,-12,17,0.578233028236911
12,-12,18,0.503235416746871
12,-12,19,0.284329615432185
12,-12,20,0.388115747180651
12,-12,21,0.336772319189458
12,-12,22,0.395923977343296
12,-12,23,0.302593912321074
12,-12,24,0
12,-12,25,0
12,-12,26,0
12,-12,27,0
12,-12,28,0
12,-12,29,0
12,-12,30,0
12,-11,-11,1.18963471935187e-09
12,-11,-10,2.92221087716089e-09
12,-11,-9,1.01784576003133e-08
12,-11,-8,4.40992029275938e-08
12,-11,-7,2.10981650425509e-07
12,-11,-6,1.0491996614441e-06
12,-11,-5,5.28324177458554e-06
12,-11,-4,2.66222709293463e-05
12,-11,-3,0.000133433082787039
12,-11,-2,0.000662602574106612
12,-11,-1,0.00324480155407291
12,-11,0,0.015463363473332
12,-11,1,0.0679911565500061
12,-11,2,0.229552718958563
12,-11,3,0.452623904251931
12,-11,4,0.490822298432184
12,-11,5,0.538269439452005
12,-11,6,0.495834991257261
12,-11,7,0.570023911457601
12,-11,8,0.56186973652865
12,-11,9,0.555944803031705
12,-11,10,0.509132867479687
12,-11,11,0.609373385633446
12,-11,12,0.55513043275674
12,-11,13,0.576967633376405
12,-11,14,0.603992807442791
12,-11,15,0.602020909720791
12,-11,16,0.595805145180616
12,-11,17,0.541488398027826
12,-11,18,0.392736663596289
12,-11,19,0.42222468583691
12,-11,20,0.445744481130742
12,-11,21,0.419922159955843
12,-11,22,0.450326140868377
12,-11,23,0.403414711426076
12,-11,24,0.0623501924970524
12,-11,25,0
12,-11,26,0
12,-11,27,0
12,-11,28,0
12,-11,29,0
12,-11,30,0
12,-10,-10,7.1529479990829e-09
12,-10,-9,1.73656829503986e-08
12,-10,-8,5.94980880027871e-08
12,-10,-7,2.53188083062285e-07
12,-10,-6,1.1897584483231e-06
12,-10,-5,5.81207975767181e-06
12,-10,-4,2.87490561542837e-05
12,-10,-3,0.00014227563951396
12,-10,-2,0.000699880588967394
12,-10,-1,0.00340188840037563
12,-10,0,0.0161100196746008
12,-10,1,0.0704120072430251
12,-10,2,0.236394697631214
12,-10,3,0.465344982521419
12,-10,4,0.488207676085188
12,-10,5,0.548508929412243
12,-10,6,0.528495801954126
12,-10,7,0.590311795116281
12,-10,8,0.578737950323219
12,-10,9,0.589324535735398
12,-10,10,0.572663736011523
12,-10,11,0.595973809718099
12,-10,12,0.578642457618711
12,-10,13,0.594256666446537
12,-10,14,0.59619691920839
12,-10,15,0.585402394927539
12,-10,16,0.577044444117972
12,-10,17,0.432404204280306
12,-10,18,0.455624082722215
12,-10,19,0.493700535530927
12,-10,20,0.443988534753073
12,-10,21,0.475166512658168
12,-10,22,0.482507908902734
12,-10,23,0.475830592985453
12,-10,24,0.223140847794902
12,-10,25,0
12,-10,26,0
12,-10,27,0
12,-10,28,0
12,-10,29,0
12,-10,30,0
12,-9,-9,4.20859278810597e-08
12,-9,-8,1.00970445017025e-07
12,-9,-7,3.40236474184471e-07
12,-9,-6,1.42179621542347e-06
12,-9,-5,6.56112049916994e-06
12,-9,-4,3.14800613620412e-05
12,-9,-3,0.000152925069594385
12,-9,-2,0.000742811584255045
12,-9,-1,0.00357680069956641
12,-9,0,0.0168106101661743
12,-9,1,0.0729721859614009
12,-9,2,0.243560510884572
12,-9,3,0.47860056177674
12,-9,4,0.502166940956235
12,-9,5,0.543565005444491
12,-9,6,0.558916462348417
12,-9,7,0.571834496052361
12,-9,8,0.594269655881561
12,-9,9,0.53899516690761
12,-9,10,0.621586288661541
12,-9,11,0.593544241972655
12,-9,12,0.59924582472431
12,-9,13,0.607724365253424
12,-9,14,0.606383154493489
12,-9,15,0.594957847372289
12,-9,16,0.462761714301928
12,-9,17,0.477703666395255
12,-9,18,0.548784412950601
12,-9,19,0.467755752516918
12,-9,20,0.499715880289544
12,-9,21,0.507502780048669
12,-9,22,0.500919312522438
12,-9,23,0.48696757604116
12,-9,24,0.322671767261923
12,-9,25,0
12,-9,26,0
12,-9,27,0
12,-9,28,0
12,-9,29,0
12,-9,30,0
12,-8,-8,2.42105941186902e-07
12,-8,-7,5.74005521570811e-07
12,-8,-6,1.90224843410607e-06
12,-8,-5,7.80549762938468e-06
12,-8,-4,3.53685380720344e-05
12,-8,-3,0.000166641673333317
12,-8,-2,0.000794562907871493
12,-8,-1,0.00377815451608937
12,-8,0,0.0175882232104224
12,-8,1,0.0757567275595618
12,-8,2,0.251014831484813
